"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/09/2023","AQS","490450004","1","7.8","ug/m3 LC","33","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/10/2023","AQS","490450004","1","6.4","ug/m3 LC","27","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/11/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/12/2023","AQS","490450004","1","8.1","ug/m3 LC","34","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/13/2023","AQS","490450004","1","4.5","ug/m3 LC","19","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/14/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/15/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/16/2023","AQS","490450004","1","4.5","ug/m3 LC","19","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/17/2023","AQS","490450004","1","11.8","ug/m3 LC","49","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/18/2023","AQS","490450004","1","8","ug/m3 LC","33","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/19/2023","AQS","490450004","1","7.3","ug/m3 LC","30","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/20/2023","AQS","490450004","1","5.5","ug/m3 LC","23","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/21/2023","AQS","490450004","1","4.9","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/22/2023","AQS","490450004","1","5.5","ug/m3 LC","23","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/23/2023","AQS","490450004","1","7.1","ug/m3 LC","30","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/24/2023","AQS","490450004","1","8.9","ug/m3 LC","37","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/25/2023","AQS","490450004","1","5.2","ug/m3 LC","22","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/26/2023","AQS","490450004","1","6.5","ug/m3 LC","27","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/27/2023","AQS","490450004","1","4.8","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/28/2023","AQS","490450004","1","4.9","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/29/2023","AQS","490450004","1","5.8","ug/m3 LC","24","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/30/2023","AQS","490450004","1","8","ug/m3 LC","33","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"07/31/2023","AQS","490450004","1","6.6","ug/m3 LC","28","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/01/2023","AQS","490450004","1","4.7","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/02/2023","AQS","490450004","1","4.3","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/03/2023","AQS","490450004","1","3.2","ug/m3 LC","13","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/04/2023","AQS","490450004","1","2.7","ug/m3 LC","11","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/05/2023","AQS","490450004","1","2.7","ug/m3 LC","11","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/06/2023","AQS","490450004","1","4","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/07/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/08/2023","AQS","490450004","1","4.8","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/09/2023","AQS","490450004","1","6.1","ug/m3 LC","25","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/10/2023","AQS","490450004","1","4.6","ug/m3 LC","19","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/11/2023","AQS","490450004","1","3.8","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/12/2023","AQS","490450004","1","2.7","ug/m3 LC","11","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/13/2023","AQS","490450004","1","3.1","ug/m3 LC","13","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/14/2023","AQS","490450004","1","4.9","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/15/2023","AQS","490450004","1","4.8","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/16/2023","AQS","490450004","1","6.2","ug/m3 LC","26","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/17/2023","AQS","490450004","1","5.2","ug/m3 LC","22","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/18/2023","AQS","490450004","1","2.8","ug/m3 LC","12","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/19/2023","AQS","490450004","1","3.6","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/20/2023","AQS","490450004","1","3.8","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/21/2023","AQS","490450004","1","2.8","ug/m3 LC","12","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/22/2023","AQS","490450004","1","2.5","ug/m3 LC","10","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/23/2023","AQS","490450004","1","4.3","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/24/2023","AQS","490450004","1","6.5","ug/m3 LC","27","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/25/2023","AQS","490450004","1","5.4","ug/m3 LC","23","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/26/2023","AQS","490450004","1","5.2","ug/m3 LC","22","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/27/2023","AQS","490450004","1","4.4","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/28/2023","AQS","490450004","1","3.7","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/29/2023","AQS","490450004","1","4.2","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/30/2023","AQS","490450004","1","24.5","ug/m3 LC","77","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"08/31/2023","AQS","490450004","1","13.8","ug/m3 LC","55","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/01/2023","AQS","490450004","1","5.8","ug/m3 LC","24","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/02/2023","AQS","490450004","1","4","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/03/2023","AQS","490450004","1","4.5","ug/m3 LC","19","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/04/2023","AQS","490450004","1","2.1","ug/m3 LC","9","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/05/2023","AQS","490450004","1","3.3","ug/m3 LC","14","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/06/2023","AQS","490450004","1","3.4","ug/m3 LC","14","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/07/2023","AQS","490450004","1","2.7","ug/m3 LC","11","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/08/2023","AQS","490450004","1","2.1","ug/m3 LC","9","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/09/2023","AQS","490450004","1","4.1","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/10/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/11/2023","AQS","490450004","1","3.7","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/12/2023","AQS","490450004","1","4.2","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/13/2023","AQS","490450004","1","5.1","ug/m3 LC","21","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/14/2023","AQS","490450004","1","3.7","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/15/2023","AQS","490450004","1","4.7","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/16/2023","AQS","490450004","1","4.4","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/17/2023","AQS","490450004","1","4.8","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/18/2023","AQS","490450004","1","4.5","ug/m3 LC","19","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/19/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/20/2023","AQS","490450004","1","4.9","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/21/2023","AQS","490450004","1","2.8","ug/m3 LC","12","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/22/2023","AQS","490450004","1","3.4","ug/m3 LC","14","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/23/2023","AQS","490450004","1","4.1","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/24/2023","AQS","490450004","1","5.3","ug/m3 LC","22","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/25/2023","AQS","490450004","1","4.2","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/26/2023","AQS","490450004","1","3.5","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/27/2023","AQS","490450004","1","2.9","ug/m3 LC","12","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/28/2023","AQS","490450004","1","3.4","ug/m3 LC","14","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/29/2023","AQS","490450004","1","4.1","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"09/30/2023","AQS","490450004","1","5.1","ug/m3 LC","21","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/01/2023","AQS","490450004","1","2","ug/m3 LC","8","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/02/2023","AQS","490450004","1","1.5","ug/m3 LC","6","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/03/2023","AQS","490450004","1","2.1","ug/m3 LC","9","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/04/2023","AQS","490450004","1","2.3","ug/m3 LC","10","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/05/2023","AQS","490450004","1","3","ug/m3 LC","13","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/06/2023","AQS","490450004","1","4.1","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/07/2023","AQS","490450004","1","4.2","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/08/2023","AQS","490450004","1","3.6","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/09/2023","AQS","490450004","1","3.5","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/10/2023","AQS","490450004","1","3.8","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/11/2023","AQS","490450004","1","1.5","ug/m3 LC","6","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/12/2023","AQS","490450004","1","1.2","ug/m3 LC","5","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/13/2023","AQS","490450004","1","1.9","ug/m3 LC","8","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/14/2023","AQS","490450004","1","2.5","ug/m3 LC","10","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/15/2023","AQS","490450004","1","3","ug/m3 LC","13","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/16/2023","AQS","490450004","1","4.1","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/17/2023","AQS","490450004","1","4.1","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/20/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/21/2023","AQS","490450004","1","4.1","ug/m3 LC","17","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/22/2023","AQS","490450004","1","4.6","ug/m3 LC","19","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/23/2023","AQS","490450004","1","3.7","ug/m3 LC","15","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/24/2023","AQS","490450004","1","4.8","ug/m3 LC","20","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/25/2023","AQS","490450004","1","5.3","ug/m3 LC","22","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/26/2023","AQS","490450004","1","1.6","ug/m3 LC","7","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/27/2023","AQS","490450004","1","2.5","ug/m3 LC","10","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/28/2023","AQS","490450004","1","2.5","ug/m3 LC","10","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/29/2023","AQS","490450004","1","3.1","ug/m3 LC","13","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/30/2023","AQS","490450004","1","2.5","ug/m3 LC","10","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"10/31/2023","AQS","490450004","1","5.6","ug/m3 LC","23","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/01/2023","AQS","490450004","1","7.6","ug/m3 LC","32","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/02/2023","AQS","490450004","1","7.6","ug/m3 LC","32","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/03/2023","AQS","490450004","1","4.5","ug/m3 LC","19","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/04/2023","AQS","490450004","1","5.1","ug/m3 LC","21","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/05/2023","AQS","490450004","1","3.9","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/06/2023","AQS","490450004","1","3.8","ug/m3 LC","16","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/07/2023","AQS","490450004","1","1.3","ug/m3 LC","5","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/08/2023","AQS","490450004","1","2","ug/m3 LC","8","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/09/2023","AQS","490450004","1","3","ug/m3 LC","13","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/10/2023","AQS","490450004","1","6.7","ug/m3 LC","28","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/11/2023","AQS","490450004","1","7.3","ug/m3 LC","30","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/12/2023","AQS","490450004","1","6.1","ug/m3 LC","25","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/13/2023","AQS","490450004","1","7.7","ug/m3 LC","32","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/14/2023","AQS","490450004","1","6","ug/m3 LC","25","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/15/2023","AQS","490450004","1","4.2","ug/m3 LC","18","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/16/2023","AQS","490450004","1","2.2","ug/m3 LC","9","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/17/2023","AQS","490450004","1","7.4","ug/m3 LC","31","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/18/2023","AQS","490450004","1","9.2","ug/m3 LC","38","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/19/2023","AQS","490450004","1","0.8","ug/m3 LC","3","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/20/2023","AQS","490450004","1","1.1","ug/m3 LC","5","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/21/2023","AQS","490450004","1","3.1","ug/m3 LC","13","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/22/2023","AQS","490450004","1","10.1","ug/m3 LC","42","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/23/2023","AQS","490450004","1","11.8","ug/m3 LC","49","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/24/2023","AQS","490450004","1","2.2","ug/m3 LC","9","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
"11/25/2023","AQS","490450004","1","2","ug/m3 LC","8","Erda","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.60055","-112.35578"
